(56819, 15, 91, 14, 21)
(56820, 69, 17, 10, 14)
(56821, 21, 24, 14, 18)
(56822, 71, 70, 8, 6)
(56823, 33, 34, 6, 16)
(56824, 127, 29, 8, 25)
(56825, 25, 117, 12, 19)
(56826, 129, 37, 14, 22)
(56827, 68, 62, 4, 22)
(56828, 94, 85, 12, 3)
(56829, 100, 112, 4, 14)
(56830, 104, 71, 14, 5)
(56831, 1, 74, 8, 13)
(56832, 70, 109, 4, 5)
(56833, 111, 51, 12, 14)
(56834, 4, 59, 8, 27)
(56835, 33, 81, 10, 13)
(56836, 143, 118, 14, 24)
(56837, 25, 33, 16, 26)
(56838, 64, 70, 4, 1)
(56839, 120, 37, 14, 7)
(56840, 137, 81, 16, 6)
(56841, 24, 47, 14, 23)
(56842, 53, 112, 14, 25)
(56843, 135, 105, 6, 15)
(56844, 31, 24, 8, 20)
(56845, 71, 112, 4, 10)
(56846, 107, 79, 8, 5)
(56847, 71, 13, 8, 10)
(56848, 82, 91, 4, 2)
(56849, 26, 135, 4, 13)
(56850, 64, 18, 10, 24)
(56851, 141, 30, 10, 15)
(56852, 105, 133, 4, 2)
(56853, 127, 64, 16, 28)
(56854, 44, 125, 14, 17)
(56855, 79, 21, 10, 16)
(56856, 39, 55, 14, 27)
(56857, 69, 80, 16, 5)
(56858, 130, 118, 12, 27)
(56859, 72, 6, 8, 13)
(56860, 11, 135, 10, 26)
(56861, 54, 132, 16, 15)
(56862, 112, 124, 4, 17)
(56863, 10, 95, 6, 1)
(56864, 129, 80, 16, 3)
(56865, 134, 33, 8, 9)
(56866, 36, 5, 10, 7)
(56867, 78, 80, 4, 26)
(56868, 7, 70, 16, 5)
(56869, 18, 93, 14, 16)
(56870, 43, 113, 12, 18)
(56871, 136, 142, 16, 17)
(56872, 116, 76, 4, 16)
(56873, 38, 67, 14, 3)
(56874, 115, 135, 10, 19)
(56875, 17, 70, 10, 1)
(56876, 61, 77, 4, 1)
(56877, 8, 62, 4, 18)
(56878, 9, 75, 12, 6)
(56879, 73, 132, 8, 2)
(56880, 119, 118, 16, 4)
(56881, 101, 70, 8, 11)
(56882, 57, 126, 10, 26)
(56883, 13, 35, 12, 29)
(56884, 74, 109, 12, 8)
(56885, 78, 132, 12, 25)
(56886, 6, 121, 4, 6)
(56887, 12, 24, 12, 4)
(56888, 2, 81, 8, 13)
(56889, 82, 105, 10, 8)
(56890, 37, 104, 8, 25)
(56891, 60, 132, 6, 12)
(56892, 65, 77, 16, 13)
(56893, 123, 132, 16, 8)
(56894, 30, 33, 16, 26)
(56895, 58, 65, 8, 5)
(56896, 130, 122, 16, 24)
(56897, 46, 55, 6, 29)
(56898, 32, 33, 8, 5)
(56899, 80, 69, 14, 13)
(56900, 53, 104, 4, 25)
(56901, 79, 72, 16, 3)
(56902, 41, 132, 12, 9)
(56903, 130, 87, 4, 11)
(56904, 11, 113, 4, 24)
(56905, 18, 29, 10, 23)
(56906, 141, 127, 4, 15)
(56907, 65, 34, 6, 16)
(56908, 74, 94, 8, 26)
(56909, 123, 33, 8, 23)
(56910, 135, 87, 14, 17)
(56911, 51, 105, 8, 27)
(56912, 84, 104, 4, 17)
(56913, 117, 69, 10, 25)
(56914, 100, 13, 16, 13)
(56915, 48, 55, 16, 23)
(56916, 59, 4, 14, 25)
(56917, 26, 45, 10, 19)
(56918, 86, 5, 4, 25)
(56919, 112, 139, 12, 14)
(56920, 90, 119, 14, 26)
(56921, 129, 80, 10, 17)
(56922, 44, 4, 6, 28)
(56923, 59, 142, 8, 9)
(56924, 31, 24, 16, 17)
(56925, 107, 79, 6, 25)
(56926, 132, 106, 4, 20)
(56927, 98, 72, 16, 5)
(56928, 137, 112, 12, 26)
(56929, 111, 136, 10, 24)
(56930, 121, 50, 10, 9)
(56931, 128, 82, 6, 27)
(56932, 128, 135, 10, 22)
(56933, 36, 55, 14, 27)
(56934, 106, 126, 6, 18)
(56935, 143, 118, 10, 1)
(56936, 34, 7, 12, 21)
(56937, 43, 136, 6, 3)
(56938, 127, 29, 12, 23)
(56939, 92, 99, 10, 24)
(56940, 27, 117, 10, 29)
(56941, 26, 133, 6, 2)
(56942, 94, 81, 6, 18)
(56943, 9, 85, 4, 7)
(56944, 89, 135, 16, 3)
(56945, 78, 37, 4, 14)
(56946, 90, 133, 10, 22)
(56947, 25, 100, 14, 6)
(56948, 91, 133, 10, 14)
(56949, 141, 30, 12, 17)
(56950, 35, 63, 10, 26)
(56951, 95, 45, 8, 9)
(56952, 44, 118, 12, 2)
(56953, 117, 38, 14, 8)
(56954, 31, 90, 14, 24)
(56955, 140, 30, 6, 13)
(56956, 52, 122, 4, 14)
(56957, 32, 132, 10, 2)
(56958, 141, 112, 10, 24)
(56959, 47, 125, 4, 1)
(56960, 19, 90, 4, 2)
(56961, 3, 95, 12, 23)
(56962, 2, 127, 4, 10)
(56963, 31, 90, 16, 14)
(56964, 7, 106, 6, 16)
(56965, 42, 55, 6, 15)
(56966, 121, 24, 16, 3)
(56967, 94, 112, 6, 8)
(56968, 79, 113, 8, 23)
(56969, 3, 90, 16, 28)
(56970, 140, 58, 8, 16)
(56971, 90, 114, 16, 14)
(56972, 74, 132, 4, 6)
(56973, 83, 133, 12, 4)
(56974, 101, 70, 16, 20)
(56975, 124, 112, 4, 27)
(56976, 92, 142, 6, 13)
(56977, 108, 24, 8, 11)
(56978, 66, 24, 14, 13)
(56979, 10, 118, 16, 17)
(56980, 130, 90, 6, 10)
(56981, 29, 75, 14, 18)
(56982, 42, 55, 14, 1)
(56983, 15, 86, 14, 12)
(56984, 127, 141, 8, 1)
(56985, 113, 105, 16, 21)
(56986, 66, 122, 12, 29)
(56987, 86, 5, 4, 28)
(56988, 28, 90, 14, 10)
(56989, 40, 132, 12, 5)
(56990, 110, 30, 14, 8)
(56991, 20, 69, 12, 16)
(56992, 91, 59, 14, 10)
(56993, 113, 99, 16, 20)
(56994, 35, 13, 6, 17)
(56995, 74, 94, 16, 7)
(56996, 77, 33, 14, 25)
(56997, 81, 109, 10, 17)
(56998, 16, 90, 6, 19)
(56999, 90, 44, 12, 21)
(57000, 13, 140, 10, 15)
(57001, 105, 135, 4, 13)
(57002, 71, 85, 14, 6)
(57003, 88, 79, 16, 6)
(57004, 122, 114, 4, 11)
(57005, 81, 126, 8, 24)
(57006, 58, 126, 12, 21)
(57007, 30, 110, 8, 6)
(57008, 117, 127, 12, 11)
(57009, 118, 51, 16, 12)
(57010, 118, 5, 10, 29)
(57011, 13, 132, 16, 26)
(57012, 64, 58, 16, 12)
(57013, 47, 125, 10, 23)
(57014, 113, 98, 10, 5)
(57015, 130, 26, 14, 5)
(57016, 19, 118, 16, 4)
(57017, 122, 16, 12, 2)
(57018, 16, 50, 4, 19)
(57019, 102, 125, 12, 28)
(57020, 41, 132, 8, 23)
(57021, 21, 118, 16, 17)
(57022, 87, 76, 12, 24)
(57023, 25, 126, 14, 16)
(57024, 140, 34, 16, 10)
(57025, 40, 33, 8, 26)
(57026, 46, 5, 6, 9)
(57027, 17, 104, 8, 26)
(57028, 32, 64, 6, 15)
(57029, 76, 125, 8, 26)
(57030, 116, 76, 14, 10)
(57031, 98, 113, 16, 12)
(57032, 104, 53, 12, 26)
(57033, 101, 112, 8, 19)
(57034, 91, 82, 4, 17)
(57035, 121, 90, 14, 4)
(57036, 22, 76, 6, 14)
(57037, 139, 13, 10, 3)
(57038, 140, 30, 8, 2)
(57039, 97, 136, 12, 10)
(57040, 23, 122, 10, 5)
(57041, 81, 109, 14, 23)
(57042, 33, 70, 16, 16)
(57043, 120, 17, 16, 3)
(57044, 69, 20, 4, 20)
(57045, 81, 29, 16, 13)
(57046, 112, 137, 16, 23)
(57047, 50, 16, 4, 2)
(57048, 137, 112, 6, 21)
(57049, 64, 77, 10, 6)
(57050, 100, 75, 8, 26)
(57051, 143, 118, 12, 20)
(57052, 71, 34, 4, 25)
(57053, 142, 82, 14, 14)
(57054, 33, 77, 6, 12)
(57055, 127, 126, 16, 23)
(57056, 66, 118, 6, 5)
(57057, 129, 132, 16, 10)
(57058, 20, 58, 14, 26)
(57059, 115, 133, 12, 15)
(57060, 84, 34, 10, 7)
(57061, 104, 141, 8, 20)
(57062, 82, 98, 6, 24)
(57063, 40, 117, 12, 21)
(57064, 116, 133, 6, 12)
(57065, 70, 17, 14, 7)
(57066, 14, 29, 14, 18)
(57067, 135, 24, 10, 14)
(57068, 86, 121, 6, 16)
(57069, 69, 67, 6, 29)
(57070, 7, 127, 16, 21)
(57071, 15, 36, 6, 2)
(57072, 85, 33, 8, 15)
(57073, 74, 64, 16, 8)
(57074, 40, 126, 14, 16)
(57075, 143, 118, 12, 12)
(57076, 75, 33, 12, 1)
(57077, 73, 80, 14, 17)
(57078, 114, 24, 8, 7)
(57079, 114, 90, 16, 15)
(57080, 55, 79, 14, 8)
(57081, 142, 135, 10, 21)
(57082, 29, 25, 12, 14)
(57083, 54, 132, 16, 18)
(57084, 113, 6, 12, 28)
(57085, 133, 87, 6, 16)
(57086, 105, 51, 12, 28)
(57087, 43, 82, 8, 26)
(57088, 109, 70, 8, 21)
(57089, 53, 104, 14, 20)
(57090, 93, 106, 16, 22)
(57091, 129, 65, 8, 4)
(57092, 104, 84, 14, 29)
(57093, 100, 127, 4, 17)
(57094, 121, 4, 4, 25)
(57095, 11, 113, 12, 28)
(57096, 38, 80, 16, 7)
(57097, 81, 29, 10, 14)
(57098, 96, 80, 14, 25)
(57099, 36, 135, 10, 2)
(57100, 18, 126, 12, 20)
(57101, 38, 80, 6, 16)
(57102, 73, 117, 8, 13)
(57103, 13, 64, 16, 21)
(57104, 53, 112, 10, 7)
(57105, 129, 65, 8, 28)
(57106, 14, 100, 8, 17)
(57107, 75, 100, 14, 11)
(57108, 80, 129, 12, 10)
(57109, 35, 120, 14, 23)
(57110, 53, 70, 16, 23)
(57111, 120, 37, 10, 12)
(57112, 18, 100, 4, 10)
(57113, 28, 118, 12, 25)
(57114, 98, 135, 12, 18)
(57115, 142, 113, 6, 24)
(57116, 126, 27, 6, 15)
(57117, 124, 112, 10, 28)
(57118, 142, 76, 12, 24)
(57119, 117, 34, 8, 7)
(57120, 75, 9, 6, 3)
(57121, 100, 74, 6, 16)
(57122, 66, 118, 8, 3)
(57123, 59, 86, 14, 5)
(57124, 17, 70, 12, 15)
(57125, 41, 132, 6, 24)
(57126, 109, 18, 4, 25)
(57127, 93, 34, 8, 22)
(57128, 19, 90, 8, 11)
(57129, 70, 33, 16, 6)
(57130, 40, 64, 4, 13)
(57131, 22, 55, 6, 12)
(57132, 26, 72, 8, 3)
(57133, 9, 112, 14, 5)
(57134, 107, 43, 6, 8)
(57135, 134, 117, 4, 12)
(57136, 70, 80, 4, 3)
(57137, 20, 112, 4, 28)
(57138, 143, 118, 10, 7)
(57139, 29, 70, 10, 11)
(57140, 47, 24, 6, 9)
(57141, 6, 133, 6, 2)
(57142, 89, 135, 16, 20)
(57143, 49, 133, 14, 23)
(57144, 14, 117, 8, 1)
(57145, 7, 69, 6, 2)
(57146, 67, 34, 4, 3)
(57147, 18, 71, 12, 2)
(57148, 134, 33, 12, 1)
(57149, 134, 33, 8, 22)
(57150, 29, 25, 4, 24)
(57151, 51, 90, 16, 7)
(57152, 75, 100, 4, 1)
(57153, 43, 51, 14, 25)
(57154, 20, 70, 8, 15)
(57155, 80, 127, 6, 18)
(57156, 40, 64, 14, 20)
(57157, 110, 70, 8, 23)
(57158, 80, 69, 14, 9)
(57159, 9, 85, 10, 8)
(57160, 115, 55, 12, 15)
(57161, 23, 122, 8, 16)
(57162, 128, 135, 10, 1)
(57163, 131, 112, 10, 14)
(57164, 5, 46, 16, 21)
(57165, 49, 23, 10, 26)
(57166, 7, 104, 12, 22)
(57167, 22, 51, 12, 10)
(57168, 64, 34, 10, 19)
(57169, 89, 135, 10, 21)
(57170, 13, 117, 6, 10)
(57171, 140, 77, 6, 8)
(57172, 14, 33, 10, 18)
(57173, 69, 37, 4, 21)
(57174, 60, 117, 6, 21)
(57175, 90, 10, 6, 1)
(57176, 5, 24, 6, 16)
(57177, 89, 135, 4, 22)
(57178, 45, 95, 16, 27)
(57179, 25, 1, 16, 25)
(57180, 57, 117, 6, 9)
(57181, 57, 80, 12, 4)
(57182, 45, 4, 6, 12)
(57183, 117, 40, 12, 22)
(57184, 86, 12, 6, 13)
(57185, 135, 43, 6, 25)
(57186, 7, 112, 16, 20)
(57187, 101, 58, 8, 1)
(57188, 27, 132, 6, 7)
(57189, 57, 132, 14, 4)
(57190, 48, 55, 8, 18)
(57191, 143, 118, 8, 5)
(57192, 134, 33, 12, 20)
(57193, 60, 132, 4, 27)
(57194, 105, 82, 4, 23)
(57195, 36, 59, 8, 18)
(57196, 82, 118, 4, 7)
(57197, 114, 49, 12, 29)
(57198, 59, 46, 4, 13)
(57199, 44, 24, 16, 22)
(57200, 27, 80, 16, 27)
(57201, 54, 132, 12, 1)
(57202, 95, 51, 10, 14)
(57203, 65, 120, 4, 22)
(57204, 22, 45, 12, 7)
(57205, 91, 102, 14, 28)
(57206, 47, 24, 16, 28)
(57207, 5, 36, 16, 11)
(57208, 76, 142, 6, 1)
(57209, 134, 117, 6, 13)
(57210, 112, 100, 4, 7)
(57211, 103, 93, 4, 1)
(57212, 123, 33, 14, 3)
(57213, 55, 11, 8, 2)
(57214, 40, 132, 4, 7)
(57215, 52, 90, 4, 8)
(57216, 80, 78, 10, 13)
(57217, 141, 34, 12, 19)
(57218, 142, 66, 10, 5)
(57219, 36, 135, 14, 17)
(57220, 70, 109, 10, 22)
(57221, 76, 122, 16, 20)
(57222, 9, 74, 16, 15)
(57223, 60, 117, 8, 20)
(57224, 108, 24, 10, 10)
(57225, 51, 142, 16, 18)
(57226, 3, 95, 14, 8)
(57227, 119, 95, 12, 1)
(57228, 30, 2, 16, 7)
(57229, 57, 80, 16, 21)
(57230, 53, 70, 6, 16)
(57231, 56, 59, 10, 3)
(57232, 30, 126, 8, 9)
(57233, 35, 77, 16, 17)
(57234, 128, 55, 14, 29)
(57235, 74, 109, 12, 22)
(57236, 82, 125, 14, 1)
(57237, 69, 65, 8, 25)
(57238, 7, 127, 4, 16)
(57239, 114, 87, 8, 15)
(57240, 72, 26, 12, 10)
(57241, 46, 55, 12, 6)
(57242, 74, 109, 14, 24)
(57243, 21, 43, 8, 16)
(57244, 99, 51, 4, 12)
(57245, 24, 52, 10, 20)
(57246, 39, 133, 12, 20)
(57247, 112, 2, 8, 29)
(57248, 48, 55, 16, 21)
(57249, 123, 117, 16, 25)
(57250, 89, 135, 4, 22)
(57251, 23, 49, 8, 23)
(57252, 128, 82, 14, 3)
(57253, 32, 33, 16, 10)
(57254, 120, 17, 4, 1)
(57255, 95, 133, 8, 9)
(57256, 22, 133, 8, 9)
(57257, 100, 18, 8, 14)
(57258, 11, 82, 6, 11)
(57259, 111, 76, 12, 14)
(57260, 14, 33, 10, 14)
(57261, 35, 81, 16, 16)
(57262, 140, 112, 16, 28)
(57263, 124, 81, 4, 21)
(57264, 71, 73, 4, 9)
(57265, 68, 62, 8, 14)
(57266, 119, 90, 12, 5)
(57267, 27, 100, 14, 25)
(57268, 13, 141, 12, 7)
(57269, 4, 133, 16, 21)
(57270, 90, 135, 10, 16)
(57271, 65, 77, 4, 17)
(57272, 107, 125, 16, 17)
(57273, 10, 122, 16, 17)
(57274, 92, 26, 4, 6)
(57275, 46, 59, 4, 23)
(57276, 62, 117, 16, 21)
(57277, 46, 59, 8, 29)
(57278, 32, 80, 10, 20)
(57279, 140, 112, 14, 28)
(57280, 97, 135, 16, 10)
(57281, 44, 4, 10, 4)
(57282, 132, 34, 4, 8)
(57283, 128, 55, 6, 13)
(57284, 17, 104, 12, 8)
(57285, 44, 24, 14, 27)
(57286, 44, 24, 14, 10)
(57287, 106, 7, 10, 26)
(57288, 142, 82, 4, 24)
(57289, 139, 112, 12, 8)
(57290, 88, 142, 12, 16)
(57291, 31, 90, 10, 17)
(57292, 79, 92, 14, 19)
(57293, 58, 117, 8, 18)
(57294, 142, 82, 16, 2)
(57295, 84, 70, 4, 23)
(57296, 63, 80, 6, 17)
(57297, 48, 55, 10, 17)
(57298, 89, 55, 16, 6)
(57299, 64, 81, 4, 1)
(57300, 67, 81, 6, 1)
(57301, 136, 49, 16, 10)
(57302, 67, 38, 8, 4)
(57303, 44, 24, 14, 19)
(57304, 134, 33, 6, 22)
(57305, 36, 15, 12, 12)
(57306, 106, 7, 4, 25)
(57307, 108, 118, 6, 1)
(57308, 138, 133, 14, 15)
(57309, 112, 68, 8, 15)
(57310, 112, 29, 10, 24)
(57311, 115, 72, 12, 25)
(57312, 47, 118, 10, 2)
(57313, 59, 24, 4, 24)
(57314, 119, 122, 14, 21)
(57315, 143, 118, 4, 11)
(57316, 128, 135, 6, 7)
(57317, 78, 132, 10, 22)
(57318, 126, 63, 8, 6)
(57319, 6, 133, 4, 22)
(57320, 11, 55, 14, 2)
(57321, 16, 99, 12, 5)
(57322, 19, 122, 4, 1)
(57323, 106, 117, 4, 10)
(57324, 132, 27, 10, 8)
(57325, 4, 45, 4, 4)
(57326, 4, 92, 14, 19)
(57327, 97, 55, 8, 11)
(57328, 15, 118, 14, 16)
(57329, 55, 26, 6, 14)
(57330, 82, 4, 10, 19)
(57331, 114, 142, 12, 10)
(57332, 36, 55, 4, 24)
(57333, 88, 90, 12, 12)
(57334, 90, 31, 6, 26)
(57335, 24, 107, 4, 2)
(57336, 26, 45, 10, 15)
(57337, 21, 125, 8, 28)
(57338, 49, 114, 12, 6)
(57339, 28, 90, 8, 29)
(57340, 107, 90, 4, 2)
(57341, 25, 33, 14, 18)
(57342, 3, 95, 12, 15)
(57343, 3, 49, 8, 6)
(57344, 102, 24, 10, 19)
(57345, 46, 5, 10, 4)
(57346, 14, 117, 6, 19)
(57347, 88, 118, 16, 26)
(57348, 87, 76, 14, 12)
(57349, 142, 88, 16, 25)
(57350, 29, 74, 10, 26)
(57351, 49, 55, 14, 3)
(57352, 88, 79, 14, 28)
(57353, 19, 90, 12, 17)
(57354, 48, 55, 8, 12)
(57355, 129, 132, 4, 10)
(57356, 13, 33, 12, 22)
(57357, 14, 132, 6, 18)
(57358, 38, 37, 4, 1)
(57359, 17, 58, 4, 12)
(57360, 127, 100, 4, 6)
(57361, 104, 7, 8, 18)
(57362, 92, 142, 4, 19)
(57363, 18, 109, 8, 28)
(57364, 61, 112, 10, 4)
(57365, 45, 125, 8, 14)
(57366, 42, 133, 4, 20)
(57367, 56, 55, 10, 5)
(57368, 110, 70, 8, 28)
(57369, 135, 22, 8, 28)
(57370, 83, 51, 12, 1)
(57371, 140, 13, 8, 27)
(57372, 121, 79, 8, 18)
(57373, 106, 126, 14, 19)
(57374, 49, 51, 12, 7)
(57375, 63, 132, 4, 8)
(57376, 74, 64, 12, 21)
(57377, 43, 133, 10, 15)
(57378, 142, 136, 8, 17)
(57379, 95, 76, 14, 11)
(57380, 98, 82, 16, 26)
(57381, 80, 32, 8, 21)
(57382, 89, 135, 8, 23)
(57383, 113, 50, 10, 27)
(57384, 134, 132, 16, 22)
(57385, 11, 135, 12, 3)
(57386, 29, 25, 10, 7)
(57387, 20, 70, 16, 14)
(57388, 54, 37, 4, 23)
(57389, 115, 135, 16, 4)
(57390, 56, 59, 6, 17)
(57391, 87, 76, 8, 1)
(57392, 41, 132, 14, 3)
(57393, 139, 18, 4, 8)
(57394, 102, 24, 12, 7)
(57395, 44, 118, 4, 18)
(57396, 116, 119, 12, 5)
(57397, 3, 90, 8, 2)
(57398, 143, 118, 4, 15)
(57399, 39, 55, 10, 19)
(57400, 94, 112, 4, 27)
(57401, 50, 130, 14, 1)
(57402, 136, 26, 6, 26)
(57403, 88, 142, 12, 29)
(57404, 96, 80, 6, 16)
(57405, 91, 21, 14, 25)
(57406, 81, 110, 6, 6)
(57407, 108, 24, 6, 11)
(57408, 40, 80, 8, 11)
(57409, 17, 69, 16, 29)
(57410, 28, 90, 12, 28)
(57411, 26, 92, 14, 14)
(57412, 57, 80, 8, 25)
(57413, 51, 138, 14, 10)
(57414, 137, 81, 6, 29)
(57415, 87, 45, 16, 1)
(57416, 81, 137, 6, 11)
(57417, 112, 110, 4, 24)
(57418, 67, 34, 10, 2)
(57419, 26, 130, 12, 12)
(57420, 65, 69, 8, 21)
(57421, 120, 132, 16, 3)
(57422, 103, 37, 10, 28)
(57423, 127, 33, 12, 9)
(57424, 82, 105, 6, 14)
(57425, 106, 132, 4, 5)
(57426, 142, 72, 4, 3)
(57427, 15, 91, 10, 2)
(57428, 89, 135, 14, 25)
(57429, 105, 136, 10, 17)
(57430, 37, 70, 8, 11)
(57431, 95, 10, 12, 5)
(57432, 6, 82, 14, 18)
(57433, 81, 93, 4, 16)
(57434, 1, 30, 6, 1)
(57435, 103, 93, 16, 13)
(57436, 28, 90, 14, 22)
(57437, 2, 127, 4, 7)
(57438, 95, 45, 10, 14)
(57439, 106, 132, 4, 4)
(57440, 137, 85, 14, 29)
(57441, 96, 132, 12, 13)
(57442, 34, 37, 4, 10)
(57443, 124, 81, 8, 22)
(57444, 44, 125, 12, 27)
(57445, 32, 80, 6, 5)
(57446, 18, 126, 14, 10)
(57447, 139, 104, 16, 15)
(57448, 85, 139, 14, 18)
(57449, 86, 16, 12, 28)
(57450, 65, 129, 12, 19)
(57451, 42, 51, 12, 4)
(57452, 48, 55, 8, 8)
(57453, 44, 90, 10, 7)
(57454, 61, 34, 14, 22)
(57455, 39, 133, 16, 9)
(57456, 61, 34, 16, 26)
(57457, 19, 90, 6, 25)
(57458, 96, 80, 4, 15)
(57459, 109, 34, 14, 9)
(57460, 105, 135, 14, 12)
(57461, 64, 27, 16, 22)
(57462, 58, 61, 4, 16)
(57463, 109, 30, 16, 6)
(57464, 123, 100, 4, 16)
(57465, 43, 21, 14, 13)
(57466, 133, 26, 6, 2)
(57467, 92, 4, 10, 10)
(57468, 88, 122, 14, 2)
(57469, 91, 135, 16, 1)
(57470, 89, 135, 6, 27)
(57471, 57, 117, 10, 14)
(57472, 72, 95, 14, 16)
(57473, 17, 70, 16, 14)
(57474, 21, 4, 14, 11)
(57475, 42, 76, 12, 6)
(57476, 16, 24, 6, 22)
(57477, 40, 126, 6, 24)
(57478, 49, 72, 16, 27)
(57479, 137, 81, 16, 12)
(57480, 111, 133, 8, 5)
(57481, 101, 58, 8, 1)
(57482, 122, 19, 12, 29)
(57483, 66, 142, 12, 5)
(57484, 112, 68, 10, 29)
(57485, 37, 78, 6, 26)
(57486, 8, 112, 6, 11)
(57487, 52, 24, 8, 7)
(57488, 30, 110, 8, 9)
(57489, 89, 55, 16, 2)
(57490, 63, 35, 12, 24)
(57491, 83, 51, 12, 11)
(57492, 46, 59, 14, 1)
(57493, 133, 115, 10, 22)
(57494, 105, 55, 4, 21)
(57495, 109, 62, 14, 27)
(57496, 66, 79, 6, 11)
(57497, 121, 86, 10, 25)
(57498, 134, 132, 8, 28)
(57499, 91, 121, 16, 24)
(57500, 115, 133, 4, 19)
(57501, 93, 62, 8, 14)
(57502, 29, 62, 14, 11)
(57503, 14, 29, 16, 9)
(57504, 72, 122, 8, 15)
(57505, 25, 80, 6, 13)
(57506, 60, 117, 16, 8)
(57507, 48, 55, 14, 27)
(57508, 44, 118, 8, 7)
(57509, 91, 121, 4, 14)
(57510, 131, 112, 14, 8)
(57511, 3, 138, 6, 14)
(57512, 6, 133, 4, 27)
(57513, 77, 35, 10, 22)
(57514, 23, 95, 10, 6)
(57515, 50, 72, 14, 26)
(57516, 106, 65, 12, 10)
(57517, 94, 62, 14, 15)
(57518, 68, 112, 12, 28)
(57519, 52, 90, 10, 16)
(57520, 74, 109, 14, 19)
(57521, 35, 62, 14, 14)
(57522, 81, 132, 8, 14)
(57523, 104, 67, 8, 10)
(57524, 22, 55, 10, 9)
(57525, 66, 4, 10, 28)
(57526, 89, 55, 12, 23)
(57527, 43, 133, 6, 26)
(57528, 82, 4, 8, 26)
(57529, 140, 34, 16, 10)
(57530, 51, 122, 10, 9)
(57531, 62, 64, 12, 1)
(57532, 35, 34, 4, 2)
(57533, 52, 24, 14, 10)
(57534, 40, 126, 4, 8)
(57535, 99, 72, 8, 29)
(57536, 13, 80, 4, 21)
(57537, 25, 117, 16, 16)
(57538, 89, 55, 6, 23)
(57539, 68, 70, 14, 8)
(57540, 129, 80, 8, 11)
(57541, 41, 132, 8, 6)
(57542, 79, 114, 16, 3)
(57543, 18, 100, 14, 24)
(57544, 142, 51, 8, 16)
(57545, 54, 37, 16, 17)
(57546, 4, 82, 10, 16)
(57547, 9, 85, 14, 24)
(57548, 120, 17, 8, 1)
(57549, 7, 106, 16, 19)
(57550, 69, 93, 12, 23)
(57551, 81, 35, 8, 29)
(57552, 19, 122, 10, 17)
(57553, 44, 118, 12, 6)
(57554, 69, 80, 12, 16)
(57555, 83, 55, 16, 6)
(57556, 61, 58, 6, 17)
(57557, 29, 127, 16, 24)
(57558, 51, 86, 14, 26)
(57559, 2, 70, 12, 10)
(57560, 110, 62, 10, 18)
(57561, 64, 70, 8, 3)
(57562, 38, 117, 16, 4)
(57563, 21, 118, 6, 5)
(57564, 132, 75, 8, 26)
(57565, 123, 117, 14, 8)
(57566, 123, 132, 16, 20)
(57567, 94, 85, 8, 26)
(57568, 141, 104, 6, 29)
(57569, 34, 84, 16, 24)
(57570, 121, 79, 14, 24)
(57571, 51, 118, 16, 17)
(57572, 111, 55, 8, 14)
(57573, 48, 55, 4, 1)
(57574, 76, 122, 10, 9)
(57575, 53, 104, 4, 26)
(57576, 92, 4, 10, 15)
(57577, 94, 85, 12, 5)
(57578, 101, 70, 8, 18)
(57579, 125, 16, 6, 28)
(57580, 47, 24, 16, 7)
(57581, 142, 136, 8, 2)
(57582, 32, 33, 10, 11)
(57583, 86, 102, 12, 25)
(57584, 7, 58, 12, 28)
(57585, 49, 45, 6, 9)
(57586, 75, 132, 8, 25)
(57587, 10, 122, 16, 18)
(57588, 72, 118, 8, 8)
(57589, 109, 104, 4, 17)
(57590, 131, 112, 8, 24)
(57591, 65, 69, 6, 3)
(57592, 128, 135, 4, 28)
(57593, 142, 45, 6, 26)
(57594, 12, 86, 16, 6)
(57595, 59, 118, 12, 22)
(57596, 134, 117, 14, 3)
(57597, 7, 58, 6, 20)
(57598, 120, 35, 8, 26)
(57599, 126, 81, 10, 8)
(57600, 72, 91, 10, 12)
(57601, 134, 117, 6, 11)
(57602, 109, 104, 4, 17)
(57603, 6, 59, 8, 10)
(57604, 75, 33, 16, 18)
(57605, 134, 117, 14, 3)
(57606, 86, 82, 14, 1)
(57607, 110, 70, 12, 24)
(57608, 31, 79, 8, 27)
(57609, 41, 132, 16, 5)
(57610, 107, 24, 12, 2)
(57611, 83, 51, 16, 8)
(57612, 76, 4, 8, 29)
(57613, 5, 91, 4, 20)
(57614, 37, 120, 4, 24)
(57615, 81, 1, 10, 8)
(57616, 130, 125, 8, 17)
(57617, 44, 90, 10, 19)
(57618, 54, 132, 16, 6)
(57619, 34, 71, 14, 7)
(57620, 115, 133, 14, 24)
(57621, 77, 117, 8, 11)
(57622, 56, 59, 16, 11)
(57623, 103, 126, 10, 5)
(57624, 81, 117, 12, 20)
(57625, 70, 101, 14, 16)
(57626, 66, 99, 16, 2)
(57627, 62, 61, 4, 11)
(57628, 92, 125, 8, 15)
(57629, 111, 76, 16, 3)
(57630, 43, 72, 14, 25)
(57631, 72, 115, 16, 5)
(57632, 80, 70, 10, 5)
(57633, 136, 118, 16, 25)
(57634, 84, 70, 10, 15)
(57635, 98, 72, 4, 14)
(57636, 87, 51, 14, 23)
(57637, 74, 126, 16, 20)
(57638, 3, 122, 12, 27)
(57639, 99, 66, 16, 21)
(57640, 30, 29, 10, 10)
(57641, 92, 4, 8, 17)
